def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_JOB_CHANNEL),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(_WIN32),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(__MINT__),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
