def(NBDEBUG),
!def(PROTO),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(PROTO),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(FEAT_EMACS_TAGS),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(FEAT_EMACS_TAGS),
def(FEAT_GUI_GTK),
True,
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
