def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(NBDEBUG),
!def(NO_CONSOLE),
!def(PROTO),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
True,
def(DEBUG),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
