def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
!def(PROTO),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(PROTO),
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
!def(FEAT_BEVAL),
True,
def(DEBUG),
def(WSDEBUG_TRACE),
