def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(FEAT_MBYTE),
!def(FEAT_BEVAL),
True,
!def(FEAT_GUI_GTK),
