def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(DEBUG),
def(NBDEBUG),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(PROTO),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(FEAT_GUI_W32),
!def(PROTO),
