def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(DEBUG),
def(WIN32),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(NBDEBUG),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
True,
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(PROTO),
def(_WIN32),
def(MAIN),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
