def(FEAT_TOOLBAR),
def(_WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
True,
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(FEAT_PROFILE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(DEBUG),
def(PROTO),
def(INET_SOCKETS),
def(WIN32),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_PROFILE),
