def(MAIN),
def(FEAT_TERMRESPONSE),
def(FEAT_FLOAT),
def(FEAT_BEVAL_GUI),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(WSDEBUG_TRACE),
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
def(WSDEBUG_SENSE),
def(__MINT__),
def(NBDEBUG),
def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
True,
!def(FEAT_PROFILE),
def(FEAT_FKMAP),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(PROTO),
