def(INET_SOCKETS),
def(PROTO),
!def(INET_SOCKETS),
True,
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
