def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(PROTO),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(DEBUG),
def(FEAT_GUI_W32),
!def(PROTO),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(FEAT_TERMRESPONSE),
