!def(FEAT_GUI_GTK),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG),
!def(NO_CONSOLE),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(MAIN),
def(WSDEBUG_SENSE),
True,
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
