def(NBDEBUG),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
!def(PROTO),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(DEBUG),
def(__BORLANDC__),
