def(__BORLANDC__),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_GUI_GTK),
True,
!def(PROTO),
def(DEBUG),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(PROTO),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
