def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(NBDEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
True,
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(PROTO),
def(DEBUG),
def(WSDEBUG_SENSE),
