def(WSDEBUG_TRACE),
def(WIN32),
!def(INET_SOCKETS),
def(NBDEBUG),
def(__MINT__),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(_WIN32),
True,
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(DEBUG),
def(MAIN),
def(FEAT_PROFILE),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(PROTO),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
