def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
True,
def(_WIN32),
def(MAIN),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(FEAT_GUI),
def(PROTO),
def(INET_SOCKETS),
def(WIN32),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
