def(INET_SOCKETS),
def(FEAT_MBYTE),
def(FEAT_EMACS_TAGS),
def(DEBUG),
def(FEAT_RIGHTLEFT),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(WSDEBUG),
!def(FEAT_EMACS_TAGS),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
def(FEAT_GUI),
def(WIN32),
True,
!def(NO_CONSOLE),
def(MAIN),
def(_WIN32),
def(PROTO),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
