def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(FEAT_FKMAP),
True,
def(__BORLANDC__),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(PROTO),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
