def(NBDEBUG),
True,
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(PROTO),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
