def(FEAT_TOOLBAR),
!def(PROTO),
!def(INET_SOCKETS),
True,
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
