def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_GUI),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MAIN),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(WIN32),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(_WIN32),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
True,
def(LESSTIF_VERSION),
def(DEBUG),
