def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_GUI),
def(DEBUG),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(__BORLANDC__),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
