def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(WIN32),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_TOOLBAR),
def(MAIN),
True,
def(JUMPLIST_ROTATE),
def(PROTO),
def(WSDEBUG),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
