def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(PROTO),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
!def(PROTO),
def(JUMPLIST_ROTATE),
