def(__BORLANDC__),
def(FEAT_TOOLBAR),
True,
def(FEAT_CLIPBOARD),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(PROTO),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
!def(PROTO),
