def(PROTO),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
def(DEBUG),
def(INET_SOCKETS),
def(MAIN),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(WIN32),
def(FEAT_BEVAL_GUI),
def(__MINT__),
True,
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
