def(NBDEBUG),
def(PROTO),
def(WSDEBUG_SENSE),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(PROTO),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
True,
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
!def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
