def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_TRACE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(MAIN),
def(DEBUG),
def(__MINT__),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(PROTO),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
!def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
