def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(FEAT_GUI_GTK),
def(RISCOS),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
!def(NO_CONSOLE),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
!def(RISCOS),
!def(FEAT_GUI_W32),
def(DEBUG),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(FEAT_MBYTE),
True,
def(WSDEBUG),
def(FEAT_FKMAP),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
