def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_PROFILE),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL_GUI),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(PROTO),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(UNIX),
!def(UNIX),
def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(WIN32),
