!def(EBCDIC),
True,
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(FEAT_DND),
def(FEAT_BEVAL),
(def(FEAT_BEVAL)&!def(FEAT_GUI_GTK)&(!def(FEAT_GUI_GTK)|!def(FEAT_BEVAL))),
(!def(PROTO)&!def(__BORLANDC__)),
(def(FEAT_GUI_GTK)&def(FEAT_BEVAL)),
!def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
!def(RISCOS),
def(FEAT_FKMAP),
def(EBCDIC),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
(!def(FEAT_BEVAL)&def(NOIME)),
!def(FEAT_MBYTE),
(!def(FEAT_BEVAL)&def(FEAT_MBYTE_IME)),
!def(NO_CONSOLE),
(!def(FEAT_BEVAL)&def(FEAT_TOOLBAR)),
def(FEAT_GUI),
