def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_CLIPBOARD),
!def(INET_SOCKETS),
def(PROTO),
!def(PROTO),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
True,
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
