def(FEAT_TERMRESPONSE),
!def(PROTO),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(FEAT_CLIPBOARD),
def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
