def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(PROTO),
def(WSDEBUG),
def(MAIN),
def(__MINT__),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
def(NBDEBUG),
def(WSDEBUG_TRACE),
True,
def(FEAT_JOB_CHANNEL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
