def(NBDEBUG),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(MAIN),
!def(FEAT_PROFILE),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
def(WIN32),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL_GUI),
def(LESSTIF_VERSION),
