def(FEAT_BEVAL),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
True,
def(FEAT_GUI_W32),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(PROTO),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(DEBUG),
!def(FEAT_BEVAL),
def(__BORLANDC__),
!def(PROTO),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(WSDEBUG),
