def(INET_SOCKETS),
def(WIN32),
def(PROTO),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
def(__MINT__),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
!def(FEAT_GUI_W32),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(_WIN32),
def(FEAT_TOOLBAR),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
