def(PROTO),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
def(WSDEBUG),
def(__BORLANDC__),
!def(PROTO),
def(FEAT_GUI_W32),
True,
def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_MBYTE),
