def(JUMPLIST_ROTATE),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_CLIPBOARD),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(FEAT_FKMAP),
True,
def(FEAT_GUI),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(PROTO),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
