def(WSDEBUG_SENSE),
def(PROTO),
def(NBDEBUG),
def(WSDEBUG),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_JOB_CHANNEL),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_PROFILE),
def(__MINT__),
def(FEAT_GUI),
def(DEBUG),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
True,
def(WIN32),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
