def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_TOOLBAR),
def(MAIN),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(FEAT_BEVAL),
def(WIN32),
def(_WIN32),
!def(FEAT_GUI_GTK),
True,
def(JUMPLIST_ROTATE),
def(PROTO),
!def(NO_CONSOLE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
