def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(PROTO),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(WSDEBUG),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(PROTO),
def(NBDEBUG),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(WSDEBUG_TRACE),
def(DEBUG),
