def(FEAT_GUI),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_JOB_CHANNEL),
def(MAIN),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(DEBUG),
def(__MINT__),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_PROFILE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(_WIN32),
