def(INET_SOCKETS),
!def(PROTO),
True,
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(FEAT_GUI_W32),
