def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
True,
!def(NO_CONSOLE),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
