def(WSDEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(NBDEBUG),
def(FEAT_RIGHTLEFT),
def(DEBUG),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
!def(RISCOS),
!def(FEAT_BEVAL),
def(RISCOS),
!def(FEAT_RIGHTLEFT),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(PROTO),
def(LESSTIF_VERSION),
!def(FEAT_MBYTE),
def(FEAT_GUI_W32),
