def(FEAT_BEVAL),
def(PROTO),
def(DEBUG),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_FKMAP),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(__BORLANDC__),
True,
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_MBYTE),
