def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
True,
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_GUI_GTK),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(DEBUG),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
