def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(DEBUG),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(PROTO),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(PROTO),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(WSDEBUG),
!def(INET_SOCKETS),
