def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(DEBUG),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
def(PROTO),
def(FEAT_GUI_W32),
def(UNIX),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
!def(UNIX),
def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
def(_WIN32),
!def(INET_SOCKETS),
True,
def(FEAT_FKMAP),
def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
def(MAIN),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL_GUI),
