def(FEAT_GUI_W32),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(DEBUG),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(__MINT__),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_JOB_CHANNEL),
def(MAIN),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WIN32),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_GUI),
