def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(__MINT__),
def(WIN32),
def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(PROTO),
def(NBDEBUG),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(_WIN32),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
!def(FEAT_PROFILE),
