def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
!def(PROTO),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(NBDEBUG),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_EMACS_TAGS),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
True,
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(FEAT_CLIPBOARD),
def(FEAT_EMACS_TAGS),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
