def(INET_SOCKETS),
!def(NO_CONSOLE),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
!def(PROTO),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(PROTO),
True,
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(MAIN),
def(MCH_WRITE_DUMP),
