!def(FEAT_GUI_GTK),
!def(UNIX),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(PROTO),
!def(FEAT_PROFILE),
def(MAIN),
def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
True,
!def(INET_SOCKETS),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__MINT__),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
def(NBDEBUG),
def(UNIX),
def(DEBUG),
def(WIN32),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
