def(FEAT_GUI_W32),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
True,
def(FEAT_RIGHTLEFT),
def(INET_SOCKETS),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
def(FEAT_CLIPBOARD),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(__BORLANDC__),
!def(INET_SOCKETS),
!def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
