def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
True,
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
!def(NO_CONSOLE),
def(PROTO),
!def(PROTO),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
