def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
def(PROTO),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(RISCOS),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(RISCOS),
def(MCH_WRITE_DUMP),
!def(EBCDIC),
def(DEBUG),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
!def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(WSDEBUG),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(__BORLANDC__),
def(FEAT_FKMAP),
def(EBCDIC),
