def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(JUMPLIST_ROTATE),
def(__MINT__),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(_WIN32),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_BEVAL),
def(WIN32),
def(MAIN),
def(WSDEBUG),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_JOB_CHANNEL),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(DEBUG),
