def(FEAT_BEVAL),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(PROTO),
True,
!def(PROTO),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(__BORLANDC__),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
