def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(PROTO),
def(DEBUG),
def(FEAT_BEVAL),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
def(INET_SOCKETS),
def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(WIN32),
def(__MINT__),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
True,
