def(JUMPLIST_ROTATE),
def(__BORLANDC__),
True,
def(NBDEBUG),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(WSDEBUG),
def(INET_SOCKETS),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
