def(WSDEBUG_TRACE),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(PROTO),
def(MAIN),
def(WSDEBUG_SENSE),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(_WIN32),
def(__MINT__),
def(WIN32),
def(FEAT_TOOLBAR),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
